Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
Male,29,10,158918,4,1,0,32419,1
Female,26,3,49665,2,1,1,184385,0
Male,19,13,113408,3,0,1,77579,1
Male,25,17,172473,3,0,0,142774,0
Female,28,7,73728,1,1,0,179787,1
Female,53,9,50054,4,1,1,53889,0
Female,27,4,169559,2,1,0,153834,1
Male,38,6,140484,4,1,0,44155,0
Male,37,11,81499,4,1,1,137782,0
Male,65,2,182545,2,0,0,154454,1
Female,25,3,99159,1,0,0,102192,0
Female,53,9,66553,3,0,0,39852,0
Male,46,3,5279,1,1,1,138329,0
Female,59,14,7712,1,1,0,123417,0
Female,29,9,15817,4,1,0,58843,0
Female,31,15,184904,2,0,1,64978,1
Male,65,14,93616,3,0,1,42130,0
Female,67,18,187296,4,0,1,151260,1
Female,38,19,137696,3,0,1,38268,0
Male,39,18,160198,4,1,1,103342,0
Male,38,17,80667,2,1,1,188970,0
Female,61,11,168534,3,1,1,124629,1
Female,67,15,189748,3,1,0,187690,1
Male,47,0,177887,1,1,1,35826,1
Male,56,15,26093,4,1,1,41995,1
Female,37,1,111030,4,0,1,145534,1
Female,41,14,117385,4,1,0,44804,1
Female,40,6,163597,1,1,0,164245,1
Female,24,0,29030,1,1,1,59689,1
Male,26,4,44067,3,1,1,140090,0
Female,18,9,136279,4,1,1,69496,0
Female,43,3,76433,4,1,0,150054,0
Male,55,13,26639,3,1,1,105434,0
Female,55,12,133864,3,1,0,82399,1
Male,61,0,420,3,0,0,28332,1
Female,39,15,19198,2,0,1,89525,0
Female,61,8,166680,2,0,0,113482,1
Male,27,15,177277,3,1,1,162560,0
Male,23,18,82951,1,0,0,96063,1
Female,34,14,17875,1,1,0,88483,1
Female,68,13,70511,4,0,0,140324,1
Female,67,19,91997,2,0,1,54209,0
Male,55,9,21331,2,1,0,29232,1
Female,41,11,16893,3,1,0,132993,0
Male,68,0,195985,3,1,1,127031,0
Male,27,16,18243,3,1,0,63685,0
Female,25,8,15535,3,0,0,106521,1
Male,38,18,194275,3,0,1,26545,1
Female,23,17,67394,1,1,1,67847,0
Female,38,6,156561,1,0,1,23347,1
Female,56,8,79214,3,0,0,143706,0
Female,41,11,120295,1,0,0,146173,1
Female,50,6,100369,3,1,0,97686,1
Male,35,13,112695,3,1,0,167042,0
Male,45,14,13346,2,1,0,27893,1
Female,69,14,179077,1,0,1,28703,1
Female,49,5,137845,1,1,0,103362,1
Male,29,13,122580,2,1,1,32489,1
Male,65,1,75324,1,0,0,116975,0
Male,59,7,163415,2,1,0,120750,0
Male,44,12,102746,4,1,1,199170,0
Female,27,5,74783,1,1,0,177839,1
Female,63,4,177035,3,0,0,29733,1
Male,69,4,173055,2,1,1,86942,0
Female,59,0,167044,3,0,1,171731,0
Male,49,8,16959,3,0,0,190615,0
Female,59,5,89343,1,0,1,149023,0
Male,43,19,165205,2,0,0,131519,1
Female,42,6,51150,4,0,1,74417,0
Male,28,8,21734,3,0,0,175078,1
Male,40,4,17400,3,1,1,196936,0
Female,51,13,151074,4,1,1,10740,0
Male,69,4,98329,2,0,0,103995,0
Female,57,7,124438,1,0,1,172171,0
Female,40,6,167564,3,1,1,119339,1
Male,46,12,97753,1,1,1,19727,0
Female,48,12,108863,2,1,0,132179,0
Female,24,7,161947,4,0,1,118767,1
Female,57,10,156118,1,0,1,167605,1
Female,50,17,154736,2,1,1,171480,1
Female,38,18,155525,1,0,0,113523,0
Male,19,5,4746,1,0,0,75305,0
Female,35,1,123765,3,0,1,117594,1
Female,64,12,144289,1,0,0,156110,1
Female,50,10,63184,3,1,1,117887,0
Female,54,0,88898,2,0,0,191871,0
Female,51,1,41835,2,0,1,85759,0
Male,37,16,9133,3,0,0,59061,0
Female,52,7,101345,4,0,1,167326,0
Male,68,1,40533,1,1,1,167794,0
Male,67,5,136476,2,0,0,29208,0
Male,35,4,164411,2,0,1,70640,0
Male,63,15,28725,4,1,1,96090,0
Female,41,7,176452,2,0,1,196133,0
Male,25,18,179145,3,0,0,30165,1
Male,47,15,191945,4,0,1,103476,1
Female,61,12,127240,2,0,1,160584,0
Female,27,19,172413,4,1,1,143051,1
Female,40,6,1236,4,1,0,103809,1
Male,69,15,67916,2,1,1,147684,0
Female,66,15,105481,2,0,0,36763,0
Female,28,11,128357,2,0,1,147094,0
Male,19,13,14538,4,1,0,69750,1
Female,43,17,143043,3,1,0,169127,1
Female,53,17,99821,3,0,0,83368,0
Female,50,15,38655,1,0,1,134349,1
Female,64,19,60784,2,0,0,133859,1
Male,30,15,122547,3,0,0,158711,0
Female,57,12,118177,1,0,0,10299,1
Female,42,8,192361,1,0,0,129209,0
Male,21,8,168482,2,0,0,138377,1
Female,59,12,90982,1,0,0,106190,0
Male,36,3,182374,3,0,0,122533,1
Female,35,8,152775,1,0,0,93200,0
Male,54,14,44191,1,1,0,154100,1
Male,47,13,54112,3,0,1,35437,0
Male,36,18,11399,1,0,0,14589,1
Male,40,11,104365,1,0,0,83669,0
Female,33,5,12685,4,1,0,90995,0
Male,18,2,87777,1,0,0,160240,0
Female,29,19,4487,1,1,0,73845,0
Male,41,15,12018,4,0,0,82934,1
Male,51,19,161897,4,1,0,33092,1
Male,25,16,138822,4,1,1,153449,1
Female,35,15,190028,2,0,1,128847,1
Male,65,5,181301,2,1,1,101168,0
Female,22,7,83220,3,1,0,56635,0
Female,43,18,43118,1,0,0,110604,1
Female,47,1,59615,3,0,1,65402,1
Female,30,13,79946,2,0,1,90801,0
Female,36,11,121869,1,0,0,112295,1
Female,46,16,188362,1,0,0,92433,0
Female,20,14,15105,4,0,1,112535,0
Female,43,17,149985,2,1,1,18312,0
Female,57,15,101564,1,1,1,94767,1
Male,29,12,180587,4,0,1,72263,0
Male,19,16,47342,1,0,0,174957,1
Male,28,7,112016,2,0,1,198920,1
Male,61,0,183256,3,0,1,53951,1
Male,45,2,60506,3,1,0,118119,1
Female,35,15,24967,1,1,1,181701,0
Female,30,1,36023,4,0,1,176078,1
Female,54,14,54288,4,1,1,114904,0
Female,39,0,124939,4,1,0,166450,1
Female,29,8,101541,2,0,0,33393,0
Female,19,15,26622,3,0,1,148238,0
Female,54,3,45201,3,1,0,112677,0
Male,24,11,16350,1,0,0,116450,0
Male,43,0,54820,3,0,1,77007,1
Male,43,0,48709,4,0,0,84554,1
Male,41,6,88232,2,1,1,39616,0
Female,29,17,158542,4,1,0,171843,1
Female,33,14,161961,4,1,1,158884,1
Female,40,12,141296,3,1,0,135323,0
Male,57,15,136537,2,0,0,64026,1
Female,26,6,82418,2,0,1,156101,0
Female,49,15,97739,4,1,1,79842,0
Female,32,12,55214,1,1,1,23177,1
Male,54,13,134016,3,0,1,167673,0
Female,30,16,24336,1,1,0,159773,0
Male,22,11,38624,4,1,0,16688,1
Male,28,19,65206,3,1,1,158462,1
Male,27,12,44764,1,1,0,100956,1
Male,69,19,94325,1,1,1,47879,0
Female,30,14,45420,1,1,0,99369,0
Male,58,3,104381,3,1,1,42492,0
Male,63,1,65671,1,0,0,160743,0
Female,67,17,146845,2,0,1,136383,1
Female,32,1,107596,4,0,0,130128,0
Male,59,14,26447,3,1,0,111165,1
Female,24,18,135105,2,0,1,59790,1
Male,57,14,186924,1,0,0,84220,1
Male,45,19,20497,4,0,0,37574,0
Male,49,9,79714,1,0,1,81261,0
Male,52,19,126892,2,1,1,152921,1
Female,32,10,152050,1,0,1,192399,1
Male,65,9,143954,3,0,1,130283,1
Female,53,4,148017,2,0,0,172243,1
Female,38,8,187557,3,0,1,109789,0
Female,23,19,199922,4,1,1,173723,0
Female,18,18,59870,3,1,1,147653,0
Male,21,12,149667,3,0,0,194767,1
Female,28,17,97847,1,0,0,146293,0
Male,61,16,195110,1,0,0,133438,1
Female,43,5,187198,2,0,0,62900,1
Female,54,9,96134,4,1,1,101081,0
Male,40,1,166521,2,1,0,146104,1
Male,46,5,101110,4,0,0,180266,1
Male,38,12,149711,4,1,1,46777,1
Female,65,17,176442,3,1,1,162779,0
Female,62,6,71918,1,0,0,132965,0
Male,62,1,173782,4,0,1,171692,0
Male,66,13,185123,1,1,0,137852,1
Male,44,4,191711,4,1,0,176968,0
Male,56,17,3159,1,1,0,47069,1
Female,57,10,71192,2,0,1,137766,0
Male,30,9,66988,1,0,1,141005,1
Male,40,10,107739,3,0,0,120549,1
Male,33,1,18706,4,0,0,130097,0
Male,47,14,140934,3,1,1,92866,0
Female,21,6,10219,4,0,0,69337,1
Male,57,8,89017,3,1,1,78976,0
Female,33,4,34536,4,1,1,11545,0
Male,48,6,71632,1,1,1,140867,1
Male,59,19,193958,4,1,1,186684,0
Female,42,1,108798,3,0,0,62659,1
Male,61,2,33937,3,1,1,172552,0
Female,29,1,21094,4,1,1,42797,0
Female,43,18,125312,4,0,1,106480,0
Male,54,3,104894,2,1,0,169408,1
Female,65,19,117118,2,0,0,111983,1
Female,50,6,158996,1,0,0,67872,1
Female,45,6,83325,1,0,0,75661,0
Female,26,16,131195,1,0,0,47676,0
Female,29,18,184221,1,1,1,169504,0
Female,22,15,71445,1,0,0,147714,1
Female,69,2,31854,4,1,0,193482,0
Female,45,14,60796,2,1,1,182685,0
Male,52,13,69432,4,0,0,107651,0
Male,22,14,190040,2,1,0,137113,1
Female,51,13,171906,2,1,1,100061,1
Male,63,6,17111,3,1,0,187488,0
Female,51,2,72575,3,0,0,117236,1
Female,30,16,110380,2,1,1,192485,0
Male,56,9,24099,4,0,0,181793,0
Female,59,14,181365,2,0,0,165938,1
Female,62,5,108871,1,0,1,86719,1
Female,65,16,15029,4,1,0,86305,0
Female,31,16,162883,4,1,0,152003,1
Male,28,13,15793,2,1,0,159149,1
Female,59,17,48106,1,0,0,194868,1
Female,55,4,85662,2,1,0,35895,1
Female,21,7,132044,1,0,1,62814,1
Male,50,6,131432,4,0,0,107272,0
Female,24,3,133704,2,1,1,90290,0
Male,58,17,167030,1,1,0,58793,1
Male,25,4,80882,3,0,0,91754,0
Female,54,15,113858,4,0,1,54189,0
Female,68,13,149080,4,1,1,64346,1
Male,27,18,77656,3,1,1,11395,0
Female,60,13,161355,1,1,0,193191,1
Male,32,8,50908,4,0,0,13961,0
Male,55,5,138890,1,1,1,45382,1
Female,32,16,30579,3,1,0,98790,1
Female,22,18,55178,2,0,0,27928,0
Male,46,11,188656,4,0,0,22093,0
Male,36,3,196092,4,1,0,186529,0
Male,68,15,113204,1,1,0,101892,1
Male,27,10,95373,4,1,1,149058,0
Female,29,3,132047,2,0,0,36726,0
Female,21,16,194551,3,1,1,88196,1
Female,48,7,16265,4,0,0,194657,1
Female,35,13,63518,3,1,0,82570,0
Female,33,1,135390,1,0,0,199472,0
Male,57,10,120611,2,1,0,74619,0
Female,53,10,166153,4,1,1,154652,0
Female,42,5,189721,3,1,0,118464,0
Female,40,13,115475,2,0,0,142276,0
Female,29,9,174141,3,0,1,34331,0
Female,51,7,104968,1,0,0,144655,1
Male,53,6,111686,2,0,0,54099,1
Male,54,7,76377,2,1,0,136854,1
Male,20,7,91671,1,0,1,17539,0
Female,26,1,143499,1,0,0,54379,0
Male,35,15,171323,4,1,1,66292,0
Male,60,8,102263,1,0,1,134612,1
Female,52,12,156237,1,1,0,149295,1
Female,51,11,198357,3,0,0,85696,1
Female,58,16,121359,2,0,0,172411,0
Male,31,1,98844,3,1,0,74590,1
Male,21,12,64927,1,1,1,21522,0
Female,46,0,73170,4,1,0,111872,0
Female,58,18,76150,3,1,0,38014,1
Male,62,10,24866,3,0,0,132894,0
Male,67,4,10282,2,0,1,54082,0
Female,32,0,151391,2,1,0,62945,1
Female,45,19,167798,2,1,0,137444,1
Male,59,12,15412,4,0,0,83492,0
Female,33,7,124135,4,1,0,148457,0
Male,29,5,120019,1,0,0,74552,1
Male,69,16,24583,1,1,0,175634,0
Male,22,11,61922,2,1,0,76944,1
Male,51,0,6185,3,1,1,141988,0
Female,59,2,86348,2,1,1,75226,0
Female,18,13,91368,1,0,0,63583,0
Male,56,7,187461,3,1,0,118180,1
Male,49,10,17423,1,0,0,81882,1
Male,43,13,51268,4,1,1,124173,0
Male,34,7,112692,2,1,0,177006,0
Male,65,2,172716,2,0,0,26448,1
Female,44,6,167858,3,1,1,194543,0
Female,41,18,95201,2,0,1,177490,0
Female,52,3,83744,1,1,0,24715,1
Female,63,15,118222,1,0,0,175855,1
Male,59,12,88590,4,1,1,35897,0
Male,56,19,161549,1,1,1,112328,1
Male,43,18,122942,3,1,1,163770,0
Male,66,4,134643,1,1,1,51572,0
Male,55,4,19576,4,1,0,149915,1
Female,40,19,119641,4,0,0,41551,0
Male,39,3,193775,2,0,1,109691,1
Female,21,1,140752,3,0,0,37442,1
Female,66,12,156778,1,1,0,167768,1
Female,26,15,195599,4,1,1,97099,1
Female,21,1,115042,1,1,1,98399,0
Male,24,18,179508,4,0,1,14763,0
Female,40,16,133846,2,0,0,37771,1
Female,19,4,148044,4,0,0,107734,1
Female,66,17,145120,2,1,0,96029,0
Male,41,17,98908,3,1,1,146607,0
Male,57,7,108724,1,0,0,42519,0
Male,48,14,80225,1,0,1,139050,0
Female,64,12,82273,2,0,0,153092,0
Female,48,12,126170,3,0,1,170817,0
Male,64,15,98737,2,1,0,40906,0
Female,57,19,96537,4,0,0,176968,1
Male,65,12,57602,2,1,1,96786,0
Male,68,19,66403,3,1,1,21297,0
Female,60,1,27182,4,1,0,190761,1
Female,51,2,79876,1,1,0,198153,0
Female,41,14,47059,1,1,1,138996,1
Female,66,18,139859,1,1,0,64183,0
Male,43,12,393,3,0,0,167855,0
Male,33,4,61775,3,0,1,56791,0
Male,64,5,190526,3,0,1,40086,0
Male,30,13,143128,3,0,0,118818,1
Male,32,3,192555,3,1,1,105520,0
Female,44,18,176029,4,0,0,93957,1
Male,21,6,159501,2,1,0,137233,1
Male,33,3,45909,1,0,1,51922,0
Male,47,1,52906,3,0,0,11243,1
Female,61,6,97435,1,1,0,197341,1
Female,47,2,86290,3,1,0,133412,1
Female,53,14,44389,1,0,0,52829,1
Female,20,0,20905,2,0,0,62282,0
Male,39,1,184802,1,1,1,162935,1
Male,66,9,57557,1,1,1,42337,1
Female,39,15,116814,3,1,0,109957,0
Female,67,14,197271,4,1,0,165760,1
Male,67,14,178373,4,1,1,17974,0
Male,66,13,84752,1,1,0,150563,0
Female,29,13,178331,4,1,1,12304,0
Female,38,5,4574,2,1,1,170072,1
Female,21,13,88291,2,1,1,98840,0
Female,48,16,187848,4,1,0,21498,0
Male,61,17,96777,4,0,0,87874,1
Male,48,19,24737,2,1,0,134581,0
Male,40,18,23390,4,1,0,144886,1
Female,37,16,91612,4,0,1,135710,1
Female,32,15,52330,3,1,0,102755,0
Male,40,7,71082,3,0,0,39925,1
Male,45,6,184714,4,1,0,88045,1
Male,33,19,152352,4,0,1,178878,0
Male,54,11,21037,3,1,0,189865,1
Female,38,8,116668,3,0,1,23365,1
Male,32,13,119229,4,0,0,177621,1
Male,34,19,171648,3,1,0,44726,1
Male,67,0,159636,2,1,0,60448,1
Male,54,9,96342,1,0,0,180181,1
Male,30,16,89928,2,0,0,73615,1
Male,36,16,28087,3,0,1,130411,0
Male,47,16,109844,2,1,0,19224,1
Female,62,3,12803,1,0,1,80618,0
Female,35,16,177074,3,0,0,96242,1
Female,31,17,66761,2,0,0,181141,1
Female,53,19,128574,2,0,1,188115,0
Male,53,1,78579,1,1,0,172006,0
Female,37,7,147235,3,1,1,39526,1
Female,69,12,199452,4,0,1,29612,0
Male,36,19,182957,3,1,0,93395,0
Male,62,14,36764,1,1,0,135245,0
Female,61,19,193198,1,0,0,176247,1
Female,24,8,198296,1,0,0,125623,1
Male,61,2,47055,1,1,0,53927,1
Female,21,2,51599,4,1,1,113719,0
Male,51,1,82787,3,0,1,32073,1
Male,19,0,39720,3,0,0,135517,0
Male,22,13,93120,2,0,0,96257,0
Male,27,16,175556,4,0,1,147644,0
Female,49,12,127976,4,0,1,145022,0
Male,59,18,114067,2,1,1,94578,0
Male,58,14,169924,2,0,0,196373,0
Female,30,13,13219,3,0,0,20006,0
Male,56,1,108508,3,0,1,181325,1
Female,22,6,90351,3,0,1,168803,0
Female,27,16,48865,4,1,0,175487,1
Female,27,17,54457,4,1,1,57813,1
Male,55,5,90159,2,1,0,198775,0
Female,44,7,167889,1,1,1,136491,1
Female,68,1,93391,1,1,0,181932,1
Male,38,0,183452,1,1,1,32013,1
Female,25,15,50400,1,0,1,13244,1
Female,18,6,36258,1,0,1,87428,0
Female,45,10,180029,3,0,1,51462,0
Female,66,14,111466,2,1,0,163826,1
Female,56,12,149353,1,1,1,30588,1
Male,31,1,77264,1,1,0,72182,1
Female,38,13,182403,1,0,1,199759,1
Female,47,5,176752,3,1,1,128500,1
Male,38,8,169795,1,0,0,164710,0
Male,66,6,141234,2,1,1,10785,1
Male,26,17,108877,3,0,1,141299,1
Female,34,8,182167,3,1,0,80483,0
Male,22,3,11338,4,0,1,148549,0
Female,48,8,11675,4,0,1,27211,0
Female,69,3,89606,3,1,1,89430,0
Male,57,11,20080,1,1,0,169459,0
Male,55,3,13936,1,0,1,20217,0
Female,60,19,10019,1,1,0,188560,1
Male,36,13,198354,1,1,0,21556,1
Female,53,6,180753,4,0,0,87104,0
Male,67,12,88304,2,0,0,36914,1
Male,50,7,4486,3,0,1,166776,1
Male,30,4,82021,1,1,1,163538,0
Female,31,11,118411,4,0,0,161004,1
Male,50,12,150184,2,1,1,48199,1
Female,46,19,51697,3,1,1,169849,0
Female,60,13,55998,3,0,1,160126,0
Female,66,17,109537,3,1,1,188264,0
Female,53,19,97816,1,1,1,13339,0
Male,61,3,26576,3,0,1,94709,1
Female,27,17,181172,1,0,0,108118,1
Female,48,6,108064,2,1,1,70534,0
Male,23,14,81238,4,0,0,187027,1
Female,18,5,152392,4,0,1,102604,1
Male,24,15,125885,4,1,0,48316,1
Female,44,19,65729,3,0,1,97022,0
Male,38,7,90853,4,0,0,66670,1
Female,45,15,121992,2,1,0,171713,1
Male,33,15,29144,1,1,1,71745,1
Female,63,2,125143,4,1,1,29046,0
Female,40,16,188398,1,0,0,157657,1
Male,69,8,77148,1,0,1,17087,0
Male,37,2,19307,4,1,1,121638,1
Male,55,19,60598,4,0,1,136041,0
Male,42,6,150695,4,0,1,51430,0
Female,45,17,151321,3,0,0,50711,0
Female,22,11,91810,4,0,1,111660,0
Male,38,18,102870,3,1,1,184388,0
Female,35,15,72131,2,1,1,53543,0
Male,64,16,94138,1,0,1,145543,1
Male,23,19,169449,2,0,0,37122,1
Female,46,14,183437,4,0,1,78659,0
Female,36,0,103412,1,1,1,86869,1
Female,50,1,34551,4,1,1,61459,1
Female,18,7,42926,4,1,0,48771,1
Female,62,1,90214,1,1,1,79326,0
Female,20,18,87750,2,1,0,42036,0
Female,59,8,38599,4,0,1,65087,0
Male,38,8,109490,1,0,1,176950,1
Male,52,12,93330,2,1,0,142673,0
Male,58,5,22593,3,1,0,152860,0
Male,57,14,191406,2,0,1,194001,0
Male,20,18,109865,2,1,1,162379,0
Female,42,14,190965,1,0,1,168201,1
Male,62,17,173708,2,1,1,153784,0
Male,55,6,171435,3,0,1,32303,0
Male,62,10,187031,3,1,0,56515,0
Male,37,7,132192,4,0,1,157076,0
Male,69,5,147563,3,0,0,95698,1
Male,61,7,43638,4,1,0,103773,0
Male,62,1,170134,3,1,1,86025,1
Female,51,18,5193,2,1,1,130551,0
Female,38,15,15213,4,1,0,92099,0
Male,65,6,79766,3,1,0,30349,0
Female,40,9,148259,2,0,1,56059,1
Female,23,11,141112,2,1,0,198444,0
Female,68,16,197374,4,1,0,189877,1
Female,30,6,29949,1,1,0,156757,1
Male,66,7,134599,2,1,1,182769,0
Female,40,6,102433,2,0,1,112023,0
Female,26,3,149829,1,1,0,131018,1
Female,34,2,25412,4,1,0,124742,0
Male,19,18,145384,3,1,1,36009,1
Male,36,14,153191,3,1,1,132686,1
Male,36,3,142876,2,0,0,120138,0
Male,24,8,185058,1,0,1,128871,0
Male,59,12,46545,2,0,1,29678,0
Male,59,17,76519,4,0,1,46623,0
Male,37,15,161071,2,0,1,23369,0
Female,26,0,96093,3,1,1,176591,0
Female,34,3,170830,1,0,0,109028,1
Female,44,17,94324,4,0,0,117749,1
Male,64,7,3768,2,1,1,52256,1
Male,19,19,1504,3,0,1,88893,0
Male,53,15,67986,2,0,1,101006,0
Male,36,10,116721,3,0,1,94419,0
Male,34,19,8002,1,0,0,142401,0
Female,22,18,75427,4,1,0,102586,0
Female,56,18,38787,2,0,1,139141,0
Male,35,17,13898,4,0,1,41407,1
Male,24,18,141544,1,0,1,129805,1
Male,34,10,80800,3,0,1,192851,0
Male,56,2,109023,1,0,1,88074,1
Female,53,7,163704,1,1,0,159906,1
Male,57,19,126718,4,0,0,57303,0
Male,62,18,33743,1,0,1,117665,0
Male,21,9,174458,2,1,1,49825,1
Male,55,15,130864,3,1,0,87167,1
Female,42,4,174460,1,0,0,198089,1
Male,22,19,152395,2,1,0,53327,1
Male,47,8,172391,3,0,1,79830,0
Female,29,7,198831,4,0,0,52424,0
Female,21,10,16868,3,0,1,121674,1
Female,41,15,2080,4,0,1,93650,0
Male,46,6,144848,3,1,0,188318,0
Male,26,14,197303,1,1,1,70638,1
Female,21,19,186524,4,1,0,164649,0
Female,68,16,184884,4,1,1,173247,0
Female,41,5,63271,4,0,0,129309,1
Female,31,14,77585,1,0,0,124952,0
Female,22,7,189614,1,0,0,123670,1
Female,35,6,124147,3,1,0,93949,0
Male,59,1,15628,3,0,1,68587,0
Male,36,12,125850,1,0,0,144838,0
Male,29,5,139337,1,0,0,49824,0
Female,35,4,155743,4,1,0,36056,1
Female,34,19,128872,3,1,0,18299,0
Female,47,0,12460,3,1,1,46331,0
Female,41,17,3477,4,1,0,198295,0
Female,28,14,2202,4,0,1,184938,0
Female,52,9,113846,4,0,1,137611,0
Male,40,2,89410,2,0,1,148921,0
Male,34,4,106753,2,0,0,154843,1
Female,18,12,11850,1,1,1,39604,1
Male,32,7,151881,3,0,0,147107,1
Female,49,1,133878,4,0,0,83495,1
Male,26,8,138235,4,1,0,13196,1
Female,32,16,94368,3,0,1,60337,0
Female,45,17,185,2,0,0,46899,0
Male,41,12,24718,3,1,1,160531,0
Male,52,0,187274,1,1,1,103270,0
Female,39,11,156287,2,0,1,86687,1
Female,44,19,159397,3,0,1,177687,0
Male,36,19,18458,3,0,0,149866,0
Male,62,4,130293,1,0,0,34358,1
Female,29,7,122342,3,0,0,43849,1
Male,37,14,147078,2,1,0,72603,1
Female,18,2,164041,4,0,0,129043,0
Female,38,5,76820,4,0,1,99582,0
Female,66,12,104014,4,0,1,18389,0
Female,62,11,158727,2,0,1,182454,0
Male,18,18,81234,3,0,0,93061,1
Male,27,17,129282,3,0,1,66087,1
Male,64,0,9102,3,0,0,141028,1
Male,49,6,67107,3,0,1,85781,1
Male,56,11,126328,4,0,1,87895,0
Male,39,9,152625,2,1,1,107184,0
Male,35,11,84079,1,1,0,145599,0
Female,65,10,129169,2,0,0,197330,1
Male,63,3,94437,3,0,0,120971,0
Male,49,18,79570,3,0,0,16693,0
Female,44,5,92656,2,0,1,47671,1
Male,45,8,197937,2,0,0,42823,0
Male,35,19,118301,4,0,0,88950,0
Female,56,9,172492,3,1,1,198436,0
Male,66,4,156454,2,0,1,116786,0
Male,46,12,38795,3,1,1,90586,0
Male,35,8,51425,2,1,0,28378,0
Female,61,1,57402,3,1,1,27218,0
Male,25,17,193611,2,1,1,155598,0
Male,48,0,103127,3,1,0,90278,0
Female,51,11,154531,1,1,1,128997,1
Male,24,9,49649,4,1,0,183946,0
Female,53,1,95117,1,1,0,119097,1
Female,35,8,177456,4,1,0,109805,1
Male,55,1,187350,4,0,1,90831,0
Female,26,13,78156,2,0,1,91089,0
Female,26,10,167816,1,1,1,54281,1
Male,63,10,88340,4,1,0,96608,1
Female,25,16,30568,3,1,1,155777,0
Female,68,3,149063,2,0,0,157475,0
Male,52,12,8912,2,0,1,27416,0
Male,35,6,163599,3,1,0,51784,0
Male,22,15,50426,3,1,0,122251,0
Female,31,0,110363,4,1,0,73376,1
Male,45,12,151479,3,1,0,21853,0
Female,47,0,143416,2,1,0,38369,0
Female,21,10,2355,3,1,0,188193,1
Female,56,5,96429,1,0,0,10747,1
Female,37,19,185805,2,0,0,184398,1
Female,42,2,197357,3,0,0,124375,0
Female,45,11,176805,2,1,0,180844,0
Female,29,4,187987,4,1,0,92887,1
Male,19,8,183788,1,0,0,189481,1
Male,60,11,111151,4,0,1,137227,0
Female,31,9,38526,1,1,1,170083,0
Female,39,18,18088,3,0,0,94718,1
Male,48,4,65377,2,0,1,196829,0
Female,40,4,175477,3,0,0,60956,1
Male,65,8,169914,4,0,1,77559,1
Male,37,19,61788,2,1,0,84128,1
Male,55,16,51529,3,1,1,73769,0
Female,21,9,112833,3,1,0,41109,0
Female,32,0,103578,2,1,1,96352,1
Male,41,15,183455,2,0,0,36499,0
Male,42,14,39177,4,0,1,167016,0
Male,18,16,116903,1,0,1,107798,1
Male,24,19,39056,1,1,1,184352,0
Male,48,12,66421,2,1,0,111628,1
Female,29,0,164704,1,1,1,131851,1
Male,59,7,39685,4,1,1,159333,0
Female,22,4,68590,1,0,0,184719,0
Male,61,5,8977,2,1,0,68741,1
Female,67,19,90568,4,0,1,33345,0
Female,59,13,48967,2,0,0,151183,1
Female,55,10,74072,4,0,1,157461,0
Female,29,5,146142,4,1,1,113837,0
Female,56,10,21500,2,1,0,199001,0
Female,35,12,115475,3,0,1,150785,0
Male,19,11,10011,2,0,1,177718,0
Female,27,1,179111,4,1,0,160925,0
Male,32,2,139968,2,1,0,150085,1
Female,47,3,95335,2,1,1,129021,0
Female,61,16,171030,4,1,1,131321,1
Male,34,5,172984,1,0,1,13093,1
Female,21,6,814,4,0,0,188616,0
Male,24,14,155791,2,0,1,191081,0
Male,58,10,20150,4,0,1,108057,0
Male,48,2,3825,4,0,1,167953,0
Male,68,5,50368,1,0,0,171839,1
Female,56,1,145872,3,1,1,181817,1
Female,51,13,75535,2,0,1,110854,0
Male,23,8,86390,2,1,0,69530,1
Female,67,17,105076,1,1,0,43993,1
Female,55,18,179577,4,0,1,37132,0
Male,62,11,57899,3,1,0,182685,0
Female,68,12,22601,2,0,1,66552,0
Male,51,11,141749,3,0,1,80092,0
Male,61,11,160624,3,1,0,143789,1
Female,32,17,198963,4,1,1,111696,0
Female,31,8,123355,4,1,1,165610,0
Female,23,16,91450,4,1,1,183094,0
Male,67,15,164364,2,1,1,48890,0
Male,54,16,128424,3,1,1,194752,0
Female,67,7,125451,3,1,0,49407,0
Female,49,10,66097,2,1,1,33402,0
Female,20,1,147256,1,1,1,168296,0
Female,20,7,192118,4,0,0,121749,1
Male,39,11,66741,2,0,0,80286,1
Female,39,0,61377,4,1,0,23820,0
Male,27,12,143111,3,1,0,110958,0
Male,68,16,45161,2,1,0,45837,1
Female,20,13,166078,1,0,0,162050,1
Female,29,13,148616,4,0,0,154785,0
Female,46,15,12987,3,1,0,50431,1
Male,65,16,5239,3,1,1,41207,0
Female,34,5,44785,1,1,1,16142,0
Female,24,6,23358,1,1,0,13755,1
Male,30,0,114759,4,0,1,76366,0
Female,19,14,187522,3,0,1,121929,1
Male,21,19,159500,1,1,1,180414,0
Female,27,17,9096,2,1,1,89229,0
Male,56,12,47582,1,0,1,16121,0
Female,41,1,155608,2,0,0,169376,1
Female,34,18,188467,3,1,0,58294,0
Male,69,14,111595,4,1,1,97994,1
Male,23,11,199229,3,0,0,74902,1
Female,36,14,101494,3,0,1,53704,0
Male,22,17,69484,3,0,1,186330,0
Male,49,13,1287,3,1,1,44612,0
Male,27,5,185582,4,0,0,187089,1
Male,26,11,23902,1,1,1,125149,1
Female,44,19,56188,4,0,1,106081,0
